latitude,longitude,frp
-12.26093,134.54939,24.8
-12.50666,133.06563,8.6
-12.25619,134.55374,24.8
-12.25197,134.57874,5.4
-12.25281,134.57373,8.9
-12.25366,134.5687,8.9
-12.25451,134.56371,9.3
-12.25535,134.55872,9.3
-12.30814,134.12802,8.9
-10.76517,142.44077,14
-10.76629,142.43518,14
-10.76743,142.4295,11.7
-10.7586,142.43925,5.6
-10.75972,142.43373,5.6
-12.23772,134.35741,4.4
-12.23386,134.35677,4.4
-12.2347,134.35188,4.4
-12.01749,135.57436,4.5
-12.22834,134.36583,2.3
-12.17291,134.66385,6.4
-12.00572,135.59221,4.1
-12.1725,134.64288,3.2
-12.16858,134.64221,3.2
-12.20405,134.43752,7.4
-12.2049,134.43259,3.4
-12.25684,134.08525,8.4
-12.25764,134.08055,8.4
-12.20365,134.43449,8.8
-12.00486,135.59193,5.2
-12.25801,134.08226,13.1
-12.25421,134.08162,7
-12.21483,134.29552,2.3
-12.24729,134.09987,9
-12.21099,134.29486,5.9
-12.2435,134.0992,10.3
-12.20716,134.29419,5.9
-12.17461,134.46515,15.6
-12.17544,134.46019,36.9
-12.17627,134.45522,36.9
-12.1771,134.45026,25.5
-12.13265,134.69072,4.6
-12.13351,134.68562,4.6
-12.17072,134.46449,15.6
-12.17156,134.4595,36.9
-12.17239,134.45453,36.9
-12.17323,134.44957,25.5
-12.18562,134.37564,6
-12.18644,134.37076,3.8
-12.16768,134.45885,7.3
-12.16851,134.45387,7.3
-12.18176,134.37498,14.7
-12.18258,134.37009,20.3
-12.17322,134.37856,3.2
-12.17404,134.37367,3.2
-12.13563,134.53011,6.2
-12.66438,131.287,18.3
-12.66495,131.28337,18.3
-12.65429,131.28537,9.8
-10.68933,142.21577,6.2
-12.64647,131.2692,7.2
-12.11943,134.46065,6.5
-12.12028,134.45572,6.5
-12.11555,134.45999,6.5
-12.11639,134.45506,6.5
-12.05162,134.71361,5
-13.14579,142.90437,5.8
-12.05251,134.70847,4.1
-12.0534,134.70334,4.1
-14.85765,133.44484,2.7
-12.0537,134.71077,6.8
-12.05062,134.70491,3
-14.19271,136.51395,2.5
-10.68424,142.21581,5.5
-12.0357,134.69702,16.5
-14.19344,136.50989,2.5
-12.03656,134.69191,16.5
-12.03998,134.67151,5.8
-12.78584,143.29808,7.2
-12.03261,134.69124,16.5
-12.2916,133.0562,12.4
-12.78714,143.29201,7.2
-12.28596,133.06813,7
-12.28237,133.06754,11.5
-12.7486,143.3736,4.9
-12.27091,133.0699,13.6
-12.26372,133.0687,18.2
-12.88134,142.75287,10.8
-12.26509,133.06035,8.2
-12.26012,133.06812,12.7
-12.88253,142.74724,8.7
-12.2615,133.05975,6.1
-12.26219,133.05557,6.1
-12.78488,143.29367,16.7
-12.25722,133.06332,12.7
-12.25791,133.05914,6.1
-12.88231,142.7543,7
-12.25859,133.05495,6.1
-12.25431,133.05855,12.3
-12.88347,142.74867,10.4
-12.24821,133.0061,5.1
-12.24394,133.00966,18.6
-12.87467,142.75858,10.8
-12.24463,133.00551,5.1
-12.23967,133.01321,11.5
-12.74016,143.37386,37.1
-12.24173,133.00075,14.6
-12.24242,132.99658,8
-12.74144,143.36774,30
-12.2347,133.02092,4.1
-12.23539,133.01677,4.1
-12.7347,143.36636,16.7
-12.23112,133.02032,11.4
-12.22684,133.0239,9
-12.736,143.36015,16.7
-12.22256,133.02744,5.9
-12.21897,133.02684,5.9
-12.86053,142.76149,7
-12.22521,133.02423,5.9
-12.22095,133.0278,5.9
-14.52132,133.3884,7.2
-12.21736,133.02719,7.1
-12.21377,133.0266,7.1
-14.51911,133.37956,4.7
-12.203,133.02481,15.3
-12.20367,133.02065,15.3
-13.94586,136.68477,6.3
-12.20008,133.02005,15.3
-12.51636,130.91422,8.4
-13.93795,136.67889,3.7
-10.18783,142.32185,4.6
-10.18133,142.31993,10.1
-14.08272,135.6951,7.3
-10.18248,142.3141,10.1
-10.18359,142.30843,9.7
-14.53982,132.98738,7.5
-10.17596,142.31227,10.1
-10.17702,142.30688,9.7
-12.82705,142.11484,3.5
-11.79044,132.76247,36
-11.79111,132.75838,36
-14.50367,133.07593,4.8
-11.78754,132.75777,36
-11.78821,132.75368,111.3
-14.50016,133.07532,4.8
-11.78621,132.76598,8.4
-11.78688,132.76187,36
-12.82429,142.11484,5.6
-11.78887,132.74957,111.3
-11.78465,132.75308,29.2
-13.8194,136.68774,12.9
-11.7873,132.73672,31.5
-11.78398,132.75717,17.9
-13.82017,136.68343,12.9
-11.78531,132.74899,29.2
-11.78664,132.74081,60.5
-13.82095,136.67912,2.3
-11.78797,132.73264,31.5
-11.78996,132.72037,97.1
-13.80589,136.6631,5
-11.78598,132.74489,60.5
-11.7864,132.71979,97.1
-13.80231,136.65808,2.2
-11.77642,132.7812,8.7
-11.77709,132.77708,35.7
-13.80536,136.64124,2.3
-11.78109,132.75249,29.2
-11.78441,132.73204,31.5
-13.80613,136.63702,2.3
-11.78508,132.72795,83.4
-11.78574,132.72386,83.4
-13.80102,136.64046,5.2
-11.77219,132.7847,13.3
-11.78152,132.72737,32.1
-13.80179,136.63623,5.2
-11.77286,132.78059,13.3
-11.77352,132.7765,7.8
-13.80256,136.63197,4.1
-11.78285,132.71919,56.8
-11.76795,132.78821,9.8
-13.79362,136.65652,3
-11.77929,132.71858,56.8
-11.77996,132.71452,56.8
-13.79439,136.6523,3
-11.76371,132.79173,8.1
-11.77441,132.72618,39.5
-13.79516,136.64807,3.1
-11.77507,132.72208,39.5
-11.77574,132.71799,27.7
-13.79745,136.63545,5.2
-11.7764,132.71391,27.7
-11.76014,132.79114,8.1
-13.799,136.62694,4.1
-11.77218,132.71741,27.7
-11.77285,132.71332,27.7
-13.79004,136.65154,6.3
-11.7559,132.79469,7.7
-11.76462,132.74132,15.5
-13.79081,136.64732,24.1
-11.76929,132.71274,18.1
-11.76996,132.70868,26.2
-13.79158,136.64311,24.1
-11.77062,132.70461,26.2
-11.77129,132.70053,51.4
-13.79389,136.63043,6.8
-11.75165,132.79825,7.7
-11.76773,132.69995,51.4
-13.79466,136.62617,6.8
-11.75233,132.7941,7.7
-11.7644,132.72032,15.9
-13.79544,136.6219,9
-11.76707,132.70403,26.2
-11.76085,132.71974,15
-12.5224,142.54677,9.6
-11.76151,132.71565,11.4
-11.76351,132.70345,41.3
-12.52355,142.54131,9.6
-11.75662,132.72324,15
-11.75239,132.72673,28.7
-12.52468,142.53586,12.2
-11.75106,132.73489,17.4
-11.75172,132.7308,28.7
-14.37824,132.3501,12.1
-11.64014,133.38225,3.9
-11.73141,132.76535,9.3
-14.37482,132.34952,10.9
-11.7319,132.74017,13.5
-11.72139,132.75949,33.7
-12.52349,142.54257,18.1
-11.72308,132.76001,29
-11.72018,132.75529,12.5
-12.52459,142.53709,14.1
-14.35992,132.3548,10
-14.26019,132.84286,5.2
-14.25543,132.85011,4.8
-14.25607,132.84619,5.2
-14.35715,132.21822,8.9
-14.25194,132.84953,8.4
-14.35375,132.21762,4.2
-14.24846,132.84894,8.4
-14.24148,132.84781,13.5
-14.23864,132.84329,42.9
-14.33852,132.20349,6.7
-14.33912,132.19974,6.7
-14.23515,132.8427,42.9
-14.32851,132.17865,4.3
-12.51967,141.94794,12.1
-12.52176,141.93787,17.9
-14.3251,132.17807,3.2
-12.51554,141.9366,17.9
-12.49141,142.05266,6.4
-12.5145,141.9416,12.1
-12.51658,141.93158,17.9
-12.5236,141.93985,1.8
-12.51737,141.93861,19
-12.51838,141.93356,19
-12.51637,141.9436,14.1
-12.51217,141.93227,19
-12.45444,142.18631,4.4
-13.63315,135.7383,2.4
-13.63382,135.73453,2.4
-13.62227,135.75186,5.9
-13.62495,135.7368,3
-13.62562,135.73303,3
-13.6222,135.72852,11.9
-13.61951,135.74358,7
-13.62085,135.73604,5.9
-13.62153,135.73227,5.9
-13.62286,135.72478,11.9
-13.61608,135.73903,7
-13.61541,135.7428,7
-13.5775,135.70432,4.4
-14.47137,129.54124,6.1
-14.24368,129.93314,5.8
-14.24035,129.93262,7.5
-14.23755,129.9285,7.5
-14.23475,129.92441,10.5
-14.23195,129.9203,10.5
-14.23249,129.91672,8.3
-14.22915,129.9162,16.5
-14.21512,129.9873,7.6
-14.21776,129.88443,5.1
-11.99199,142.52161,6.8
-14.20603,129.87158,22.2
-14.20657,129.868,4.5
-14.2027,129.87106,9.2
-14.20151,129.85619,3.6
-14.20205,129.8526,3.7
-14.19818,129.85567,14.4
-14.19538,129.85155,9.3
-14.19592,129.84798,9.3
-14.19205,129.85103,24.6
-14.19258,129.84744,24.6
-14.13373,130.05809,10.6
-14.13427,130.05452,3.7
-14.1304,130.05757,10.6
-14.12707,130.05705,6.1
-14.11816,130.04832,63.6
-14.1187,130.04475,21.5
-14.11923,130.04117,21.5
-14.11977,130.03761,3.5
-14.12084,130.03046,4.3
-14.11644,130.03708,11.1
-14.11751,130.02994,18.7
-14.11537,130.04424,15.4
-14.1159,130.04065,15.4
-14.11698,130.03351,11.1
-14.10848,129.99924,16.7
-14.10515,129.99872,16.7
-13.02218,136.22951,5.8
-13.01791,136.22871,14.7
-13.01863,136.22467,6.7
-14.04113,129.8194,5
-14.0378,129.81888,5
-14.04269,129.61012,6.1
-13.59752,132.20779,36.5
-12.99987,135.74348,2.7
-13.59409,132.20723,36.5
-12.90201,136.07448,5.5
-13.892,129.85057,6.2
-12.75554,136.41129,5
-12.75784,136.39853,6.8
-13.00909,134.95354,8.4
-13.00998,134.94836,11.2
-13.00605,134.94763,11.2
-12.77869,136.1105,4.8
-12.77443,136.10971,4.8
-14.25804,126.6255,4.4
-14.25707,126.62697,9.6
-12.77588,136.11008,7.2
-14.25333,126.62638,5.8
-12.77162,136.10928,7.2
-12.77233,136.10519,10
-12.76807,136.10442,8.8
-12.76878,136.10033,8.8
-12.88317,135.34019,2
-12.66639,136.40393,3
-13.08508,132.92339,28.8
-12.69432,135.17928,4.7
-12.69493,135.17572,4.7
-12.68969,135.18214,3.9
-12.6903,135.17859,4.7
-12.69091,135.175,4.7
-12.68566,135.18146,6.1
-12.67174,135.23819,9
-12.66988,135.24902,13.4
-12.6705,135.24542,13.4
-12.67236,135.23459,3.8
-13.35182,131.08507,3
-13.35238,131.08148,8.3
-12.66583,135.24832,2.9
-12.66646,135.24471,2.9
-12.66833,135.23389,4.6
-13.0548,132.93077,5
-13.34959,131.07735,6.2
-13.35015,131.07379,6.5
-13.34347,131.09471,4.9
-13.34626,131.0768,6.2
-13.34681,131.07323,6.5
-13.34736,131.06966,6.5
-13.34792,131.0661,2.9
-13.34013,131.09418,12.7
-13.34402,131.06911,7.5
-13.35515,130.99736,6.2
-13.35571,130.99376,10.3
-13.35627,130.99017,10.3
-13.35682,130.98659,21.7
-13.35404,130.98244,21.7
-13.3546,130.97887,11.6
-13.33679,131.09366,12.7
-13.35126,131.0004,6.2
-13.35237,130.99323,10.3
-13.35349,130.98604,21.7
-13.35182,130.97473,26.9
-13.35126,130.97832,26.9
-12.43731,136.39896,9.5
-12.43141,136.40668,5.5
-12.43217,136.40245,5.5
-12.42704,136.40593,4.1
-13.33902,130.96899,11.8
-12.42265,136.40518,4.1
-13.12837,132.27827,13.9
-13.36387,130.76421,5.1
-13.36442,130.76064,7.1
-12.52509,135.78459,4.6
-12.52578,135.7807,2.8
-13.35999,130.76726,5.1
-13.36054,130.76367,5.1
-12.51952,135.79161,2.5
-13.32345,130.98119,9.6
-13.35388,130.76262,9.4
-13.35443,130.75903,8.2
-13.3511,130.75851,6.1
-13.35165,130.75494,6.1
-13.35055,130.76208,74.1
-13.34777,130.75798,6.1
-13.34832,130.75441,6.1
-13.34722,130.76155,74.1
-13.34444,130.75745,34.2
-13.34499,130.75388,34.2
-13.34166,130.75334,34.2
-13.34221,130.74977,49
-13.27822,131.06213,5.8
-13.27488,131.06158,5.8
-13.27098,131.06464,18.3
-12.55907,135.38696,2.3
-13.26485,131.05997,20.1
-12.55499,135.38622,2.3
-12.56824,135.30899,2.5
-12.56887,135.30534,5.1
-12.5695,135.30168,5.1
-12.57013,135.29802,4.5
-12.572,135.28708,5.5
-13.26206,131.05583,20.1
-12.56544,135.30095,9.5
-12.56732,135.28999,4
-12.54619,135.38846,2.3
-12.54683,135.38477,5.3
-12.54746,135.38106,5.3
-13.25538,131.05473,7.8
-12.5421,135.38774,4.9
-12.54274,135.38405,11.3
-12.54338,135.38034,11.3
-12.54402,135.37665,14.5
-12.54466,135.37294,14.5
-13.25204,131.05418,11.6
-12.53994,135.37593,14.5
-12.54058,135.37224,14.5
-12.54121,135.36853,8.3
-12.54185,135.36484,8.3
-12.54249,135.36116,3.8
-12.54947,135.32076,5
-13.2487,131.05365,11.6
-12.53585,135.37521,2.9
-12.53649,135.37152,2.9
-12.53777,135.36415,21.7
-12.53841,135.36046,35.6
-12.54604,135.31638,5.1
-13.24536,131.0531,4.3
-12.53049,135.3819,13.3
-12.53113,135.3782,13.3
-12.53177,135.3745,2.9
-12.53241,135.3708,2.9
-12.56948,135.15649,4.3
-13.24202,131.05258,4.3
-12.52705,135.37749,46.5
-12.52769,135.37378,9.5
-12.53854,135.31128,26.1
-12.53917,135.30762,42.4
-12.56422,135.16295,4.3
-12.56484,135.15936,4.3
-12.56546,135.15578,2.8
-13.23868,131.05203,10.5
-12.53447,135.31058,26.1
-12.5602,135.16225,4.3
-13.23533,131.0515,10.5
-13.23589,131.0479,14.4
-13.23757,131.03712,9.5
-12.53511,135.30692,42.4
-13.23255,131.04738,11
-13.23311,131.04378,11
-13.23367,131.04019,5.3
-13.23422,131.03659,5.3
-13.22976,131.04324,11
-13.23032,131.03966,5.3
-12.25019,136.86378,11.3
-13.23088,131.03606,5.3
-13.23144,131.03247,11.5
-13.23645,131.00015,7.4
-13.2281,131.03194,43.5
-13.22642,131.04271,21.4
-13.22698,131.03912,28.8
-13.22866,131.02834,43.5
-13.22754,131.03552,28.8
-13.2242,131.03497,28.8
-13.22587,131.02422,26.6
-13.22866,131.00627,11.2
-13.22922,131.00267,8
-13.22978,130.99908,8
-13.23034,130.9955,7
-13.22476,131.0314,43.5
-13.22532,131.0278,43.5
-13.22309,131.0201,33.4
-13.22365,131.01648,25
-13.22588,131.00214,20.4
-13.22198,131.02725,30.3
-13.22532,131.00572,18.6
-13.22253,131.02367,33.4
-13.21975,131.01955,33.4
-13.22087,131.01236,25
-13.22254,131.00159,20.4
-13.2231,130.998,20.4
-13.22031,131.01595,25
-13.21753,131.01183,169.1
-13.21976,130.99745,111.4
-13.22032,130.99388,126.8
-13.21809,131.00824,26.1
-13.21864,131.00464,26.1
-13.2192,131.00105,111.4
-13.21419,131.01129,169.1
-13.21642,130.99692,111.4
-11.10911,142.54413,6.8
-11.11035,142.53813,6.8
-11.10489,142.53128,10.1
-11.10607,142.52559,10.1
-12.60523,134.57167,3.6
-12.60384,134.55611,3.8
-12.60467,134.55116,3.8
-12.59831,134.56532,6.5
-12.36117,135.93181,3
-12.36187,135.9278,3
-12.36257,135.92374,4.2
-12.59526,134.55966,6.5
-12.35694,135.93102,8.8
-12.41663,135.58574,6.5
-12.41182,135.58882,5
-12.41248,135.58502,6.5
-12.41314,135.58121,6.5
-12.41379,135.57738,24.9
-12.41445,135.57358,24.9
-12.41511,135.56978,3.8
-11.11271,142.54108,10.6
-11.46006,132.14719,3
-11.73838,130.37025,1.8
-11.75195,130.2818,4.3
-11.75249,130.27826,4.3
-11.45532,132.15443,4.6
-11.45595,132.15053,7.9
-11.45657,132.14662,7.9
-11.4572,132.14272,2.8
-11.74862,130.28128,5.4
-11.45184,132.15387,4.6
-11.7453,130.28075,5.4
-11.44835,132.15332,4
-11.44898,132.14941,3
-11.74197,130.28023,3.8
-11.73864,130.27971,3.8
-11.73919,130.27617,5.4
-11.73586,130.27563,12.1
-11.74074,130.2438,3.9
-11.73253,130.27512,12.1
-11.42808,132.14598,3.2
-11.72798,130.23819,1.8
-11.42397,132.14932,2.9
-11.4246,132.14542,3.2
-11.72465,130.23767,1.8
-11.42048,132.14877,4.6
-11.7197,130.24774,8.6
-11.72078,130.24068,16.1
-11.417,132.14821,4.6
-11.71691,130.24368,16.1
-11.71413,130.23964,28.2
-11.71359,130.24316,28.2
-11.71467,130.2361,25.3
-11.71135,130.23558,25.3
-11.41003,132.14706,3.7
-11.71026,130.24265,28.2
-11.7108,130.23911,28.2
-11.40655,132.14647,6.7
-11.70748,130.23859,83
-11.4037,132.14198,6.6
-11.40022,132.14145,5.8
-11.39737,132.13695,5.8
-11.39389,132.13638,5.9
-11.39104,132.13191,6.7
-11.39168,132.12799,6.7
-11.39311,132.13611,4.8
-11.39373,132.1322,8.2
-11.39086,132.1277,8.2
-11.38328,132.13051,9.9
-11.37979,132.12996,6.6
-11.38413,132.1026,2.5
-11.37569,132.13329,22.5
-11.37221,132.13272,12.2
-11.37345,132.12489,12.1
-11.36872,132.13214,12.2
-11.36934,132.12827,12.1
-11.36997,132.12434,12.1
-11.37059,132.12044,18.6
-11.37121,132.11652,18.6
-11.36586,132.12769,23
-11.3671,132.11987,53
-11.36897,132.10817,7.2
-11.36959,132.10428,13.6
-11.37083,132.09647,4.3
-11.36238,132.12712,23
-11.363,132.12321,23
-11.36736,132.09589,4.3
-11.36362,132.11931,53
-11.3645,132.09138,7.8
-11.35816,132.0864,8.2
-11.35468,132.08586,8.2
-11.35531,132.08194,8.2
-11.35842,132.06248,2.1
-11.35494,132.0619,4
-11.35556,132.05803,4
-11.25701,132.24283,8.8
-11.25162,132.25415,17.8
-11.25225,132.2502,17.8
-11.25288,132.24622,9.2
-11.45139,130.6954,4.2
-11.45417,130.67749,7.5
-11.45027,130.68056,2.9
-11.45082,130.67697,2.9
-11.1752,132.19313,7.3
-11.17648,132.18526,5.9
-11.17298,132.18468,5.9
-11.2257,131.85927,2.4
-11.22631,131.85542,2.4
-11.22372,131.82761,6.1
-11.22527,131.82816,6.6
-11.37069,130.82936,12.8
-11.10251,132.53474,3.2
-11.37013,130.83296,6.3
-11.09896,132.53416,7.8
-11.36733,130.82883,34.6
-11.36789,130.82526,34.6
-11.36398,130.82831,34.6
-11.0654,132.51617,5.5
-11.06184,132.51559,5.5
-11.0625,132.51155,7.8
-11.05895,132.51097,10.2
-33.69624,122.03577,10.7
-20.61037,116.7601,3
-21.43464,148.39293,0.8
-22.5964,150.19371,0.4
-23.0854,150.74577,0.5
-22.97542,148.59758,0.8
-22.97344,148.60245,0.6
-23.79108,151.15407,0.8
-23.79274,151.15216,0.9
-23.82799,151.15123,1.2
-23.86612,151.29027,1.5
-25.14018,152.21658,0.4
-24.20198,147.68719,1.8
-24.20525,147.6721,2.6
-24.20691,147.67857,1.8
-24.20679,147.67268,2.1
-24.2085,147.67917,2.1
-25.42612,152.18222,1.8
-25.42538,152.17888,1.8
-25.43117,152.1808,1.8
-25.42822,152.18137,1.6
-25.42746,152.17807,1.6
-25.5282,152.38728,1.1
-24.89497,149.6579,1
-24.90083,149.65601,0.7
-25.44847,148.39923,0.7
-27.00115,150.08093,0.8
-27.1567,150.37335,0.6
-27.15764,150.37727,0.6
-27.16209,150.37169,2.2
-27.16303,150.37563,2.2
-27.16842,150.37395,2.2
-27.21181,149.79222,1.2
-27.43812,150.46751,0.8
-27.43909,150.46834,0.8
-26.79166,147.43805,1.4
-26.79793,147.43567,2.8
-27.43879,149.93471,0.7
-27.43976,149.93881,0.7
-26.79504,147.4312,3.2
-26.79665,147.43723,2.4
-27.44181,149.93671,1.6
-27.44282,149.9408,1.6
-27.44731,149.93504,0.9
-27.44831,149.93913,0.9
-27.48666,149.73027,1
-27.489,149.73129,1.1
-27.71581,150.23192,0.6
-27.71546,150.23221,0.6
-27.51271,149.09187,1.6
-27.56068,149.13602,0.6
-27.56641,149.13426,0.6
-27.5648,149.13243,1.1
-27.5816,147.19067,0.9
-27.57939,147.18517,0.9
-27.58098,147.19107,0.9
-29.60675,151.16202,2.1
-29.93831,151.29016,1
-29.33377,148.04764,1.1
-29.33502,148.05251,1.1
-29.34083,148.05049,1.2
-31.77904,151.51245,2
-31.6026,150.15167,3
-31.60747,150.14975,1.3
-31.49298,148.91556,1.8
-31.60491,148.89906,1.3
-31.6059,148.90303,0.8
-31.44941,147.01793,0.9
-31.45524,147.01578,1.6
-31.89413,146.45448,0.6
-32.07227,147.09846,2.6
-32.07353,147.10327,1.6
-32.0765,147.10005,1.6
-32.49348,148.34937,0.4
-32.26624,146.7718,1.4
-32.89427,147.57396,0.6
-33.76601,150.85014,1.3
-33.94944,151.21715,2.5
-33.94823,151.21181,2.5
-32.97624,146.4418,1.1
-34.25013,150.58084,1.4
-33.45558,146.02243,0.9
-33.46723,146.01773,1.3
-33.46413,146.02736,0.8
-35.8904,146.44067,0.7
-35.8947,146.44106,0.5
-41.48703,147.90378,0.8
-10.11201,142.11206,0.7
-10.11086,142.11308,0.7
-10.17078,142.2769,3.7
-10.17136,142.28075,1.8
-10.17194,142.28462,1.8
-10.17484,142.28021,1.8
-10.18295,142.31059,1.8
-10.18644,142.31009,1.8
-10.6805,142.21916,1.1
-10.68399,142.21864,1.1
-10.669,142.11778,1.1
-10.68049,142.19504,1.2
-10.6834,142.21471,1.1
-10.68806,142.22203,1
-10.69154,142.2215,1
-10.75649,142.44109,1.4
-10.76473,142.448,0.7
-10.76944,142.45543,1.3
-10.95436,142.36803,0.9
-11.00883,142.51532,1.1
-11.01237,142.51479,0.5
-11.01531,142.51021,0.6
-11.01592,142.51424,0.5
-11.0653,142.60742,1.4
-11.06649,142.61559,0.7
-11.09202,142.61584,1.5
-11.09558,142.61531,1.5
-11.09853,142.61064,0.7
-11.10149,142.60599,2
-11.10209,142.61008,0.7
-11.10143,142.58105,0.9
-11.10263,142.58914,1.3
-11.10324,142.5932,1.1
-11.09838,142.53595,0.8
-11.10439,142.57648,0.9
-11.10499,142.58052,0.9
-11.10734,142.57185,1.8
-11.10795,142.57594,0.7
-11.11197,142.52977,1.1
-11.1168,142.56213,1.3
-11.80415,142.05988,0.7
-11.98873,142.52376,0.6
-11.99231,142.52322,1.1
-11.99589,142.52267,1.1
-11.99947,142.52216,1.2
-12.00306,142.52161,1.2
-12.00664,142.52106,1.7
-12.0096,142.5164,1.7
-12.00411,142.51894,1.2
-12.00471,142.52309,1.2
-12.00769,142.5184,1.2
-12.0071,142.51427,1.2
-12.30704,142.05272,2.5
-12.30646,142.04872,1.5
-12.30763,142.0567,2.5
-12.31115,142.05617,1.5
-12.31174,142.06015,1.8
-12.31703,142.07158,0.9
-12.32114,142.07504,1.8
-12.32173,142.07903,1.8
-12.32232,142.08302,1.5
-12.32584,142.08249,1.5
-12.33407,142.0894,0.8
-12.33759,142.08882,0.6
-12.34111,142.08826,0.6
-12.34463,142.08769,1.2
-12.34815,142.08714,1.2
-12.3546,142.08203,0.9
-12.35752,142.07751,0.4
-12.36809,142.0759,0.8
-12.42003,142.08978,1.7
-12.42178,142.07718,0.7
-12.42412,142.06862,1.1
-12.44843,142.18443,3.4
-12.44903,142.18848,2.9
-12.45257,142.18794,4.3
-12.48412,142.06078,1.6
-12.48764,142.06021,1.6
-12.49117,142.05968,1.5
-12.50527,142.05751,1
-12.50585,142.06152,1
-12.59267,142.60864,0.6
-12.59328,142.61287,0.6
-12.60899,142.61917,1.2
-12.61924,142.61327,0.6
-12.72838,143.34392,1
-12.7355,143.36678,2
-12.73215,143.34338,1
-12.73616,143.37141,2
-12.73727,143.35222,4.7
-12.73994,143.37083,1.8
-12.7406,143.3755,1.2
-12.74104,143.35167,4.7
-12.74171,143.35632,4.1
-12.74238,143.36101,4.1
-12.74305,143.36566,1.8
-12.74438,143.37495,1.2
-12.74683,143.36511,3.6
-12.74549,143.35577,1.5
-12.74616,143.36046,1.5
-12.74749,143.36975,3.6
-12.74816,143.37442,1.9
-12.72074,143.15761,0.9
-12.7506,143.36455,3.6
-12.75194,143.37387,1.9
-12.72446,143.15698,4.7
-12.65543,142.60773,0.9
-12.65905,142.60716,0.6
-12.66267,142.60661,0.6
-12.66928,142.60126,0.8
-12.66305,142.60847,0.5
-12.67271,142.59831,1.5
-12.67331,142.60255,1.5
-12.67633,142.59776,1.1
-12.78792,143.33321,4.6
-12.78274,143.2962,0.9
-12.78596,143.3192,1.2
-12.78857,143.33788,4.6
-12.7917,143.33269,4.6
-12.7865,143.29562,0.9
-12.78715,143.30025,0.9
-12.79235,143.33733,4.6
-12.79467,143.2991,1.7
-12.83061,142.99211,2.6
-12.83431,142.99158,2.6
-12.83287,142.99332,4.4
-12.85304,142.76552,1
-12.8567,142.76495,1
-12.86035,142.7644,1.5
-12.86464,142.7682,1.5
-12.87196,142.76709,0.8
-12.87499,142.76221,1.1
-12.87865,142.76164,1.1
-12.88167,142.75674,1
-12.88469,142.75185,1
-12.88835,142.75128,2.3
-12.89073,142.74202,2.7
-12.89137,142.74638,2.7
-11.17274,132.18793,1.3
-12.89439,142.74149,1
-12.82669,142.11917,1.9
-11.17213,132.18703,1.2
-12.82965,142.11456,1
-12.83024,142.11862,0.4
-12.8326,142.10994,1
-12.83614,142.10938,0.5
-11.25357,132.25661,1.1
-11.35803,132.1281,1.4
-11.36279,132.12721,1.4
-11.36373,132.13243,1.4
-11.36848,132.13153,2.6
-11.37417,132.13582,1.6
-11.37891,132.13487,1.9
-13.13745,142.9021,4.2
-11.38366,132.13396,1.9
-13.1381,142.90654,0.9
-13.1418,142.90599,0.9
-12.99298,141.87665,2.2
-12.97335,141.74594,0.7
-13.14549,142.90541,0.9
-13.13523,142.9003,1.9
-13.13585,142.90474,1.9
-12.99253,141.87402,2.3
-13.13955,142.90417,1.9
-12.97405,141.74715,0.5
-12.9764,141.73874,0.7
-13.14387,142.90807,0.5
-11.36201,132.12621,1.9
-11.36299,132.13142,1.9
-12.97816,141.72636,0.7
-13.14756,142.90747,0.5
-11.36774,132.13051,1.5
-11.36872,132.13574,1.5
-13.15126,142.90688,1.3
-11.37347,132.13483,1.5
-11.37821,132.1339,2
-13.15802,142.90126,0.8
-11.38296,132.13298,2
-11.45602,132.1564,1.8
-12.14509,135.60776,1
-12.14885,135.6071,1
-11.71637,132.7646,0.7
-11.36728,130.82574,1.2
-11.72738,132.74806,0.4
-11.73191,132.74725,0.4
-11.75683,132.70375,2.2
-11.75768,132.70845,2.2
-11.79316,132.69678,0.9
-11.79686,132.69121,1.1
-11.79303,132.69461,0.8
-11.79757,132.69373,1.5
-12.24077,134.95628,1.7
-12.24165,134.96127,1.7
-12.24467,134.9556,1.7
-12.24555,134.96059,1.7
-12.24682,134.94484,1.6
-12.2477,134.94987,1.6
-12.25073,134.94417,1.6
-12.2516,134.94919,1.6
-12.25288,134.93344,1
-12.2555,134.9485,1.1
-12.25679,134.93275,1
-12.27411,134.84619,2
-12.40805,135.60762,0.6
-12.41103,135.60248,1.4
-12.4118,135.60698,0.6
-12.32376,134.83582,1.3
-12.30547,134.68559,0.8
-12.37129,134.85344,1.1
-12.37217,134.85849,1.1
-12.37521,134.85272,1.1
-12.37608,134.8578,1.1
-12.38,134.85709,1.3
-12.38087,134.86214,0.7
-12.38391,134.85637,1.3
-12.5685,135.30032,1.1
-12.56951,135.15915,0.5
-12.46441,134.40524,0.3
-12.22948,133.02586,0.5
-11.73199,130.27655,2
-11.73265,130.28001,0.8
-12.24668,133.04533,1.1
-11.73798,130.27892,0.9
-11.73863,130.28233,0.9
-12.255,133.06622,1.7
-12.25579,133.0706,1.7
-12.26271,133.0332,1.9
-12.26632,133.02795,4.4
-12.53161,134.50545,1.6
-12.53253,134.51074,1.3
-12.46634,134.10745,1.1
